0 SCALE_EMI_DMS SCALE_EMI_SHP_SO2 SCALE_EMI_ANTNS_SO2 SCALE_EMI_ANT_BC SCALE_EMI_ANT_OC SCALE_EMI_BB_SO2 SCALE_EMI_BB_BC SCALE_EMI_BB_OC SCALE_FRICV SCALE_EMI_SS_ACC SCALE_EMI_SS_COARSE SCALE_SEASALT_EXPO SCALE_EMI_CMR_FF SCALE_EMI_CMR_BB BC_RAD_NI DU_RAD_NI OC_RAD_NI SCALE_SO2_REACTIONS SCALE_DMS_REACTIONS SCALE_WETDEP_IC SCALE_WETDEP_BC SCALE_DRYDEP_ACC SCALE_SO4_COATING KAPPA_SO4 KAPPA_OC SCALE_ACTIVATION SCALE_VERTICAL_VELOCITY SCALE_NUC_FT INSTALL START END
PPE_ENS_137 0.2794908 2.0242878 0.9878562 1.9057311 0.9238054 1.3264091 0.4952741 0.4865153 1.0250235 1.5670744 0.5087293 0.9470154 2.3809760e-08 1.5623305e-07 0.7236589 1.5927241e-03 3.1378446e-03 1.4121818 1.4480316 1.1497013 2.0456397 2.4799735 3.6205703 0.7647364 7.5106730e-02 0.8965971 1.5081292 1.1522858 0 0 0
PPE_ENS_138 0.8209563 2.5641134 1.4925231 1.2603489 1.0934231 0.9141006 1.2024886 0.4356237 0.9470052 0.9232804 1.3942725 0.9920318 1.6720532e-08 3.4380143e-08 0.6983249 1.3880642e-03 6.6619166e-02 1.6221124 1.6476791 0.8181986 1.8826217 1.0830363 2.8631571 0.3039333 0.2187550 0.9437562 0.5501147 3.7891505 0 0 0
PPE_ENS_139 1.8794282 0.3465158 1.3013787 1.2867287 0.8225587 3.6837123 1.7344787 0.9083542 0.8706656 2.5842181 0.9355508 0.9563417 3.8306730e-08 2.0604344e-07 0.5355520 4.2228478e-03 1.0557963e-02 1.5071914 0.5913672 1.2351340 0.5130280 3.5629284 0.3562076 0.4018610 0.1241468 0.9444069 1.7907788 4.5080682 0 0 0
PPE_ENS_140 0.7505572 2.1204546 0.6546309 0.7986133 1.3866473 2.6410839 2.7494339 2.3023503 0.8458542 0.1743738 0.6151770 1.0276152 3.8040520e-08 2.2392319e-07 0.4815099 1.5748631e-03 1.8857668e-02 0.5963646 0.5432278 0.9235791 1.8015357 0.8884263 0.9623278 0.6352863 0.1933190 0.9210027 1.8311073 4.5759431 0 0 0
PPE_ENS_141 1.4432217 1.1887983 1.6114570 1.1947400 1.3626249 3.8998882 3.2780849 0.8511493 0.9274279 1.3585420 2.0865101 1.0553363 2.2639093e-08 1.7990449e-07 0.5565350 1.6578799e-03 1.3798140e-02 1.2875830 0.7986286 1.1622767 1.8572540 2.1950483 0.5629297 0.7520338 9.7977706e-02 1.0089115 1.2161750 2.0345272 0 0 0
PPE_ENS_142 1.7640412 1.6210175 0.6416867 1.2162435 1.7245317 0.6048502 2.6511368 1.4900432 0.8882433 0.4024869 2.2974389 1.0122136 3.1301618e-08 3.4777176e-08 0.5552579 1.3544067e-03 1.6702226e-02 0.6091365 1.4070088 0.7929205 2.5499290 5.5118684 1.3522197 0.4958827 0.2018263 0.8830311 1.5631715 3.0100604 0 0 0
PPE_ENS_143 1.6689934 1.0115007 1.0939752 0.9938106 1.4761665 1.2542872 3.6120319 1.6322937 1.0163762 2.0209676 1.2965395 1.0697119 3.1433241e-08 2.1289054e-07 0.5764185 3.7668739e-03 2.2774142e-02 1.5494351 0.7608197 0.8131060 1.3398485 3.2356346 2.9102503 0.6260592 0.2054805 0.8579489 0.6846060 0.7895053 0 0 0
PPE_ENS_144 2.6684282 2.4510771 1.8652029 0.9757293 1.1852241 2.5527501 0.6701005 0.3612139 0.9785269 1.7872643 2.6100374 1.0564971 1.6234629e-08 1.0352282e-07 0.6922372 5.1346280e-03 7.0701504e-03 1.2475513 1.2008548 1.0832873 0.5822016 6.6229554 0.9910298 0.5568861 0.2006573 0.8193827 1.6512576 3.5950926 0 0 0
PPE_ENS_145 0.4292811 0.9068117 1.4848504 1.1206508 0.9936316 0.5905633 2.3200170 1.0703886 0.9476875 1.4966444 0.8043730 1.0964432 3.2180692e-08 5.3418416e-08 0.7081262 5.0451838e-03 1.1207022e-02 0.6276394 1.2959432 1.0180830 0.7404236 4.2643222 0.6838488 0.5413666 0.2545162 0.8470469 1.5418584 7.0170577 0 0 0
PPE_ENS_146 0.3866136 0.4975489 1.2574176 1.3356064 1.4098205 2.0040319 0.3843147 1.4172368 0.9395573 2.1992228 0.4575176 0.9694814 1.5192523e-08 1.8212206e-07 0.5168627 2.4038587e-03 1.1664107e-02 1.7932318 1.3412751 0.9444431 1.3704531 3.4839856 0.4049195 0.3295035 0.1171399 0.9692144 1.1725115 2.9497949 0 0 0
PPE_ENS_147 2.4196349 2.3828973 0.6365814 1.1991487 1.5340431 2.0601562 1.1722805 2.5081591 1.0261248 1.1352433 1.1113826 0.9022679 2.9046745e-08 2.0547967e-07 0.5908316 3.0267098e-03 9.9104144e-03 1.4309135 0.6763964 1.0745459 1.5295018 4.4576539 4.2179057 0.7335776 0.1053097 0.7693261 1.9198633 2.6148198 0 0 0
PPE_ENS_148 2.7842222 3.2206746 1.1145429 1.3037575 0.6696936 2.6727983 0.8944624 1.7875500 1.0396805 0.4662468 2.3169944 1.0310070 3.8611136e-08 2.9357885e-08 0.4551770 5.4536877e-03 1.0597206e-03 0.9434331 1.7812730 0.8511316 1.6795971 5.6968999 1.1008708 0.5017477 5.7447736e-02 0.8609769 1.0814816 1.0761728 0 0 0
PPE_ENS_149 1.0698062 0.7373808 1.0014809 1.3868779 0.8087106 0.5674336 0.8118465 1.5654258 1.0180128 0.3017791 1.6824012 0.9306341 2.5445632e-08 6.6112231e-08 0.7099854 1.3172758e-03 1.1939424e-02 1.8005419 1.0581639 1.0594172 1.8506048 1.5783151 1.6043557 0.7165175 0.2329549 1.0565295 0.9712399 1.9807343 0 0 0
PPE_ENS_150 1.5393351 2.0470962 0.9260206 1.3654260 1.0280954 0.5422787 2.1545470 2.0679999 0.9186207 2.6775213 1.4543399 1.0259768 3.7814806e-08 1.0389768e-07 0.8403822 1.2604176e-03 2.7469042e-04 0.5097475 0.7327681 0.9099340 2.1240901 6.0229203 2.6185755 0.4796399 0.1757065 0.9133002 0.5384225 1.7471940 0 0 0
PPE_ENS_151 0.6576672 1.0822252 1.2056363 1.1481627 1.1938197 1.8694012 3.5382627 3.5894043 0.8731272 2.0029660 1.5254783 1.0932314 4.1021825e-08 1.3764295e-07 0.6766181 1.7361645e-03 1.4818620e-02 1.2182570 1.7722493 0.9138452 0.9914022 0.3434422 2.4822449 0.7620454 0.1618344 1.1342135 0.9555595 2.0182606 0 0 0
PPE_ENS_152 1.8820806 4.2768784 0.6190083 1.4296131 1.0348522 3.7406592 0.5217434 1.7100028 0.9077906 1.8189856 2.2360419 0.9513404 3.9055050e-08 2.4144156e-07 0.4644406 2.6594580e-03 2.4679600e-03 1.8504249 1.4971573 0.7502890 2.1777139 4.8931078 3.2158353 0.5021110 8.3370634e-02 1.0063500 1.2841216 2.4402499 0 0 0
PPE_ENS_153 2.2330530 0.7270528 0.8341042 0.6882016 1.6368199 0.8974621 1.9967433 1.9014508 1.0769425 1.4289987 0.8757262 0.9745730 4.0642064e-08 1.6496276e-07 0.6445671 4.7637186e-04 2.3044593e-02 0.8153660 1.5209580 1.0127539 1.3079128 1.6874872 3.1287283 0.6063057 7.7705343e-02 0.9171295 1.8676158 3.7181761 0 0 0
PPE_ENS_154 0.5806768 0.6354349 0.9174723 0.7683785 0.9093099 3.1845813 0.5672540 1.6244435 0.8525128 2.0855500 1.0163240 1.0110022 4.0250624e-08 9.7891745e-08 0.3138823 2.2597151e-03 6.0926055e-02 0.6148025 1.4448444 1.2417963 1.9260273 0.5720360 1.7592317 0.3263057 0.3172345 0.8688535 1.6238928 1.8231723 0 0 0
PPE_ENS_155 0.4595680 0.6052691 1.0918330 0.9030043 0.8019062 1.4470522 2.4094854 1.5729213 0.9809563 0.3655713 1.2518571 0.9105633 2.2858158e-08 5.9866828e-08 0.7882930 1.0523014e-03 2.9995127e-03 1.6064164 0.5964445 0.7618988 0.5222167 4.3033228 1.6133366 0.6386008 0.2077466 0.9597404 0.7373535 2.6338233 0 0 0
PPE_ENS_156 1.8666281 1.7651148 1.7534633 1.4278286 1.1005055 1.6980871 2.9660935 2.4602989 0.9149364 1.6842602 1.5485779 1.0758591 2.5402196e-08 8.0325891e-08 0.3405187 3.8011078e-03 4.7165975e-02 1.3786658 0.6394545 0.9462397 1.8441896 2.7611966 3.6440860 0.6919326 5.2125538e-02 1.0743912 0.7073948 3.9298966 0 0 0
PPE_ENS_157 2.4407238 2.1699356 1.3792657 1.2591082 0.9341723 1.1923781 3.8507701 2.3606812 1.0678539 1.2912784 0.6117152 0.9638014 2.4673425e-08 4.1168632e-08 0.8570506 2.4790678e-03 4.0988553e-03 1.5607717 1.0804067 0.8411089 0.9283374 4.9243227 1.3944797 0.6859305 0.2682104 1.2276747 1.6314831 5.2724537 0 0 0
PPE_ENS_158 2.1539824 1.5215750 1.4512447 0.8040024 0.7791756 0.7835066 1.4766548 1.8815433 0.9180466 2.8091479 1.9755478 0.9013897 4.3025404e-08 3.0883544e-08 0.5605054 2.3462051e-03 7.9308576e-02 0.9198919 1.9859773 1.1758293 1.5018878 1.2823619 1.2291882 0.5542378 2.1714300e-02 0.8329942 0.5614925 3.1741338 0 0 0
PPE_ENS_159 1.9237158 0.6672812 0.7555325 1.4025108 0.6496590 1.3579369 2.8028978 3.9187312 1.0378290 1.0860989 1.0906414 0.9037633 3.4549570e-08 1.0857520e-07 0.4167157 2.1004905e-03 7.5558847e-03 1.2206555 0.8892586 0.9978174 0.4748763 1.6326875 1.3068684 0.4264137 0.1690865 1.0180188 1.9896913 1.2896047 0 0 0
PPE_ENS_160 1.7680641 3.0606247 0.9621299 0.8793298 1.6548664 1.1405775 3.9145554 0.6844413 0.9596230 2.1729823 2.0766825 1.0503937 1.9978650e-08 1.8297344e-07 0.5368205 2.1804770e-03 2.6416609e-02 1.9793375 0.9671003 0.9029619 1.2907004 2.2990444 1.4865781 0.6474668 7.9288689e-02 1.1601793 1.2959664 2.3258540 0 0 0
PPE_ENS_161 2.8276444 0.8087329 0.7810675 1.6932141 1.9878456 1.8369633 2.6991089 2.4932992 0.9406987 2.0727139 0.7137280 0.9859101 4.1815347e-08 1.5468815e-07 0.4798226 2.9597185e-03 3.0825652e-02 0.8794281 0.8467532 0.8901620 1.7320001 4.6885984 3.1024643 0.3206645 0.2707223 1.1915518 1.1782788 6.3891124 0 0 0
PPE_ENS_162 1.1844520 1.5943498 1.1425868 1.2850155 1.5971851 3.0609538 2.5905189 2.3865502 0.9265594 1.5838298 1.9459293 1.0607901 3.8695839e-08 9.5373966e-08 0.6945682 3.1919291e-03 8.7433372e-03 1.7691681 0.8770958 1.1472996 2.0040663 2.5321141 0.9167868 0.7671632 0.1470749 0.8910091 1.6034313 5.1960316 0 0 0
PPE_ENS_163 0.5848045 3.9905017 1.3783225 1.2087157 1.2161090 1.8043558 1.4082855 1.9648040 1.0454363 2.5033344 0.3964061 1.0611288 2.9759790e-08 1.4247039e-07 0.8054037 4.4375986e-03 1.0172152e-02 0.9474309 1.9708352 0.9044474 1.8243410 1.5401555 0.6201087 0.5776127 0.1139876 1.1995995 1.1678548 2.2935987 0 0 0
PPE_ENS_164 2.5248121 2.2728237 1.1086524 1.0043336 1.4613148 3.4047235 3.7668561 0.5748910 0.9107142 2.2737909 1.8101214 0.9376653 3.0779040e-08 1.4843682e-07 0.6641893 1.3798423e-03 2.5363005e-02 1.6627215 1.0036009 1.1445202 1.9012057 7.9871551 2.2939059 0.3595857 0.1018048 0.8985741 0.8365254 0.9368503 0 0 0
PPE_ENS_165 2.8556776 1.4531946 1.4711735 1.2310164 1.1623471 1.0262708 1.9170387 3.1473449 0.8961073 1.0624097 2.4315321 0.9168743 3.6039598e-08 2.1968268e-07 0.6631985 6.9412669e-03 7.1467809e-02 1.0909620 1.5188638 1.1840970 1.1425772 0.8456182 1.0720914 0.7998824 4.3869348e-02 1.2414697 1.4657433 2.4140577 0 0 0
PPE_ENS_166 0.6151339 1.4273249 1.4148660 1.3333268 1.5763767 0.7315324 1.5957223 1.6985202 0.8835325 2.1771729 0.5772983 0.9594326 4.0052623e-08 7.4182734e-08 0.8531578 9.5696561e-04 2.3817824e-02 1.1737377 0.5087224 1.2442828 0.3968319 1.7073101 1.9120215 0.7049219 5.2901407e-02 1.1084388 1.6579465 3.8754728 0 0 0
PPE_ENS_167 1.3155633 0.6910272 1.0483315 0.7457781 1.5891938 2.4796759 1.8472308 2.5162656 0.8903358 0.3270285 0.8465271 0.9820474 4.3914747e-08 8.1364835e-08 0.8008982 1.4965642e-03 1.3244719e-03 1.9026924 1.9798624 0.9723907 1.7714623 6.1700100 3.1450395 0.6662291 0.2596173 1.0889993 1.8898473 4.8701364 0 0 0
PPE_ENS_168 2.7528129 1.2582820 1.4540350 1.6325566 0.6019368 2.7970036 3.2248226 2.2632597 0.9168988 0.9786323 0.6840369 1.0847995 1.6944278e-08 1.0024749e-07 0.4891670 4.2848585e-03 4.3964798e-03 1.2122348 0.7381167 1.0870217 0.6848540 6.5369464 3.9291815 0.6835545 7.6801913e-02 1.0278767 1.0091423 3.3078375 0 0 0
PPE_ENS_169 1.2955291 1.6109517 1.3322045 1.3504289 0.7865071 0.6609119 1.4041559 1.4680011 0.9657541 1.4590225 2.5197136 0.9253952 1.9219610e-08 7.3067953e-08 0.3788159 1.8296222e-03 2.5686788e-02 1.5746974 1.9092503 1.2129280 1.7385810 5.1291556 0.9718654 0.7516571 0.2242683 0.8234078 1.2691017 2.5245233 0 0 0
PPE_ENS_170 2.9692632 1.3825867 1.0766461 0.8732772 1.2806881 2.3518852 1.4869903 2.0305585 0.9359114 2.2606108 0.5891209 0.9943463 3.7272680e-08 1.1773247e-07 0.6405291 9.3512325e-04 1.4051764e-03 1.4604441 1.0552715 0.8219306 2.3066087 6.3749314 1.1688551 0.6375189 0.1116771 1.1380706 1.3653855 0.7318859 0 0 0
PPE_ENS_171 2.8726495 2.3555494 1.1559486 1.2710743 1.5181465 2.5260947 1.1941989 3.0123062 0.9715354 0.4304387 1.5142533 0.9663910 1.5087599e-08 6.3693817e-08 0.5384318 4.3383914e-03 1.4116574e-02 1.7386529 1.8215439 1.2217183 0.6133809 3.9536518 4.0947610 0.7376141 0.1197639 0.9979415 1.0213989 1.1151042 0 0 0
PPE_ENS_172 1.3015605 2.2317771 1.0733067 1.3559011 0.7651448 3.4712571 3.9298404 3.3817638 0.9859011 1.5327997 1.9309897 0.9912583 4.1249521e-08 2.6478358e-08 0.7404310 9.0033508e-04 1.2608868e-02 1.2431724 1.5562111 0.8692786 0.6297637 1.4675932 2.0023835 0.7142972 0.1081124 1.0325016 1.9723005 0.2198676 0 0 0
PPE_ENS_173 1.2799499 2.2590377 0.6318335 0.7867833 1.2597406 0.9733660 0.3156235 0.4189055 1.0581304 2.2421272 1.6360788 0.9405746 1.7666131e-08 4.7293463e-08 0.5425829 1.4016377e-03 1.2994746e-02 0.6256491 0.6255659 0.7751815 0.9859084 1.2303486 4.7762093 0.3788845 0.2606371 1.1566349 1.2864085 2.5869813 0 0 0
PPE_ENS_174 1.1573742 0.9989386 1.8437717 1.0791327 0.9478373 3.3363446 2.3668141 2.8257630 1.0616472 2.3873964 2.5486479 1.0016592 3.6682273e-08 1.7244943e-07 0.6301335 4.0010472e-03 4.1706515e-02 1.6497793 1.4262562 1.1010011 1.2631857 5.4279997 4.6660097 0.4776399 0.1827263 1.2002038 1.1985797 4.8307318 0 0 0
PPE_ENS_175 2.6211257 3.5176314 1.2807371 0.8284792 1.2642051 2.2584230 3.8308546 3.4258615 0.8991902 0.7397784 1.8989057 0.9728264 1.8019206e-08 1.3328069e-07 0.6116803 3.8167313e-03 1.2271577e-02 1.0101867 1.6367411 1.1305894 2.1024469 7.0098540 1.5642745 0.7609404 3.3010016e-02 0.7815182 0.9324884 3.5867157 0 0 0
PPE_ENS_176 1.9802399 1.2234392 0.9975063 1.3766829 0.7128056 1.6874228 1.8245791 3.1045858 0.9054722 1.1495115 1.5565092 0.9525633 2.9425910e-08 1.8591544e-07 0.7770449 2.3738505e-03 2.1611691e-02 1.0062740 0.9076597 0.8023357 2.0481437 3.7401704 1.2143120 0.4497364 0.1256697 0.9082420 1.7066649 3.5179392 0 0 0
PPE_ENS_177 1.5655717 3.3785252 0.7769322 1.3718123 1.6844600 3.0375144 2.2138661 2.9433934 1.0315714 1.7118360 2.2150424 1.0198207 2.2329965e-08 1.2307416e-07 0.8516095 1.2510783e-03 5.7189000e-02 0.8269954 1.0842240 0.8600681 0.7964483 2.8964399 0.6862042 0.4858494 0.1662760 1.2233554 1.2508640 0.6460734 0 0 0
PPE_ENS_178 1.1096800 2.1782214 0.9402010 1.5807408 1.3148047 3.0092918 1.1494727 2.1023682 1.0720371 0.5845409 2.0335625 0.9433233 2.2139128e-08 2.3342355e-07 0.5877819 5.1046719e-03 2.1523853e-02 1.1158949 1.4213272 1.1073603 2.5948554 4.9992249 2.1236658 0.5324953 0.1152861 0.7546301 1.3546047 1.9683552 0 0 0
PPE_ENS_179 1.5761758 0.8225184 1.4296827 1.0160426 1.6069740 2.1572097 0.6947339 2.6646101 0.8532564 1.9247259 1.1643860 1.0406076 1.6349673e-08 1.7371601e-07 0.5114276 2.9667859e-03 3.4837572e-02 1.8609782 1.9507552 1.0277760 1.6575183 3.7796163 1.4306256 0.7772943 0.2386906 1.0619529 1.6911774 2.9420872 0 0 0
PPE_ENS_180 1.4761536 2.4929663 1.3872997 1.5009954 1.4039678 3.8186421 1.4260182 2.6835754 0.9256800 1.4563664 1.2609369 0.9084725 2.7476669e-08 1.1944109e-07 0.4218701 2.3247990e-03 2.1734768e-02 1.3442674 0.7045827 0.7996482 0.5512644 2.9147908 2.2388095 0.3106722 0.1027779 0.9038606 0.9766484 3.9615276 0 0 0
PPE_ENS_181 2.0310884 1.9226959 0.9702244 1.3168604 1.5398836 3.7292446 0.8601709 1.2448459 0.9974595 0.3869247 1.3244862 1.0326776 2.8541614e-08 2.0277089e-07 0.3809254 3.5388491e-03 6.5646930e-03 1.3265865 1.6542853 1.0640500 0.4651860 6.9332525 2.5431024 0.7257542 0.1530751 1.2477917 1.9312913 3.4619942 0 0 0
PPE_ENS_182 0.5374367 1.0454662 1.5578048 0.7114706 0.9029050 1.9531321 2.2973249 3.9089223 0.9541986 0.5593494 0.7091738 1.0974010 4.4489100e-08 5.2279794e-08 0.7556984 5.9665317e-03 1.5184507e-02 1.9417711 1.9012855 1.0930078 0.6959117 2.8225339 1.4223534 0.5396669 0.1942962 1.1862576 1.6753927 2.1543978 0 0 0
PPE_ENS_183 0.8120715 1.3149766 1.7185632 0.7084102 0.8941632 2.8173937 1.4993907 2.1423743 0.8809118 1.9822465 0.4366046 0.9641889 3.0573203e-08 9.1488291e-08 0.6284630 3.2764966e-03 1.9351075e-02 1.3713442 0.8567156 0.9501856 1.3209963 4.7759450 0.5989393 0.7742459 0.1358794 1.1937203 1.0525672 0.8432911 0 0 0
PPE_ENS_184 1.1326696 0.8622474 0.8206938 0.8450057 1.3455796 1.4956684 2.1015296 2.4826689 0.8981801 1.5494009 1.1279105 0.9262593 3.7739305e-08 1.7502873e-07 0.8489249 4.1196509e-03 3.8280599e-02 1.1260972 1.4850798 0.7535769 2.1908345 1.0572402 2.1545243 0.5291048 0.1180331 0.8755805 1.3706756 0.1266114 0 0 0
PPE_ENS_185 0.4795267 1.8362445 1.3115786 1.6573467 1.3380768 2.9007792 1.1337409 0.9339218 0.9877633 1.8803636 1.5349058 0.9786995 1.8500498e-08 8.8421658e-08 0.6255843 2.5297377e-03 9.0187729e-03 1.3664401 1.3044231 0.9315776 1.3374792 3.4093498 0.4551417 0.5899374 0.1003407 1.2135857 1.8828896 6.9359057 0 0 0
PPE_ENS_186 0.3403019 3.1330722 1.1779722 1.3587711 0.9688798 2.3222724 3.5706499 3.7978051 0.9414878 0.9388930 0.4436860 0.9849219 3.5382784e-08 1.9306324e-07 0.2914461 8.1290052e-04 4.2572678e-02 0.9247813 1.8566673 0.8267092 2.2723636 2.2950047 2.3885584 0.4178865 0.1813761 1.1435294 1.8475732 1.2782240 0 0 0
PPE_ENS_187 2.4174564 2.6006291 1.1743950 1.5074806 0.8971834 0.3355063 3.9034321 1.9443723 1.0530632 2.4566785 0.3454298 1.0156937 3.3477376e-08 1.5333882e-07 0.5185875 8.8628253e-04 5.8671500e-02 1.4847100 1.8694210 0.7573210 2.0762769 3.6562860 0.9344768 0.3421661 0.1107882 0.7639875 1.7649292 2.1319643 0 0 0
PPE_ENS_188 0.3266942 3.4724020 0.7069709 1.1249336 1.0154616 0.8441611 0.6155525 2.2396084 1.0146965 2.2208434 1.2829248 1.0780698 1.7466710e-08 1.4756800e-07 0.7333600 3.6789435e-03 2.9293782e-02 0.7997387 1.0120089 1.1640286 2.6539214 3.5248750 1.5302595 0.5250366 0.1781937 1.1954330 1.4377236 5.4498285 0 0 0
PPE_ENS_189 2.7070820 1.4731952 1.1707311 1.1154730 1.1352293 1.9356702 1.6210243 1.2606436 0.9161973 1.7757054 1.9119675 1.0949858 4.0695463e-08 1.4672668e-07 0.8073902 1.1925021e-03 3.6608348e-02 1.0435991 1.0471316 1.2020032 1.0319276 4.0733231 0.8705212 0.5780168 0.1392112 0.9546326 0.5478637 1.6061104 0 0 0
PPE_ENS_190 1.2392137 1.4615979 0.6478700 0.9261909 1.4963472 3.8349762 3.3885937 3.9450842 0.8951068 1.1065367 0.7892257 1.0337457 3.0998068e-08 8.4470833e-08 0.4464877 3.9848914e-03 1.9750653e-02 1.7854924 1.8844465 1.0368697 2.1397662 0.6383396 3.3493437 0.7319703 8.4985279e-02 1.2332647 0.9105025 0.7124502 0 0 0
PPE_ENS_191 0.6759648 1.7460842 0.8300913 1.0356851 1.0023183 0.7245135 2.2682460 1.8090089 0.9561140 1.2591789 1.3170851 1.0525914 3.6826057e-08 7.1079894e-08 0.3642525 3.4846006e-03 6.1872801e-02 0.6360019 1.4708782 0.8846457 0.6396813 2.7275473 0.7485095 0.4508119 2.5793389e-02 0.8288701 1.7355606 0.8003993 0 0 0
PPE_ENS_192 1.9673792 1.2067358 1.3597846 0.9869206 1.1983524 0.2711543 3.1172628 1.0475706 1.0236246 2.0095827 2.0320166 1.0903007 4.2120373e-08 8.7833141e-08 0.6960951 3.3077796e-03 5.0861111e-02 0.8772260 0.9685197 1.0240180 1.6401743 1.1965274 2.2534875 0.3416272 0.1060060 1.2053056 0.7629738 3.8086359 0 0 0
PPE_ENS_193 0.2986863 2.0322942 1.9303169 1.0274330 1.2081147 1.7287247 1.4523644 0.4513506 0.9627061 1.9032350 0.9544976 1.0708310 2.2038304e-08 9.2535233e-08 0.4293068 3.1200949e-03 1.0009089e-02 0.5741481 1.1281746 1.1325704 1.0948252 4.1197617 1.6992052 0.3352147 5.6073986e-02 1.2247205 1.4066110 3.2986330 0 0 0
PPE_ENS_194 1.7341187 2.8806465 0.7436287 0.9610755 1.4686626 1.3730285 1.8897797 3.3491356 0.8645686 1.2056571 2.7575781 0.9931116 4.2024199e-08 1.0253591e-07 0.7340650 9.8310947e-04 3.5232543e-03 0.5243630 1.6593572 1.2464188 1.2076657 1.4152589 1.1989500 0.5689203 0.1605613 0.9481105 1.2477617 6.8448816 0 0 0
PPE_ENS_195 0.9450724 0.4253029 0.6717602 1.2801754 0.7149016 3.4370592 1.6643087 0.7186658 1.0124901 2.2162814 0.4617737 1.0689955 1.5442283e-08 1.0637896e-07 0.7934331 4.2442002e-04 2.0669105e-02 1.0948299 1.1064609 1.0526604 1.5125522 8.6265695 1.0439643 0.6552438 0.2168353 1.0474443 1.0756585 1.9146763 0 0 0
PPE_ENS_196 2.5531728 1.8108645 0.9475341 1.1645990 1.5839142 0.2609424 1.0112455 2.9080410 1.0743348 1.9434912 0.9256131 0.9577752 2.5715000e-08 1.1190477e-07 0.5080827 4.1843499e-03 5.2911727e-02 1.3178668 1.8000075 1.1080223 1.8096317 1.9689172 2.4936587 0.6027387 0.2256650 1.1078689 1.2113375 1.9426256 0 0 0
PPE_ENS_197 1.2061256 0.5612852 0.9747607 0.6866154 0.9768568 0.8704458 3.3072548 3.2995441 1.0667829 0.5986132 0.8361358 1.0382965 2.8741692e-08 1.1657944e-07 0.8198034 1.9635569e-03 2.3218998e-02 1.9972872 1.7258369 0.9615442 1.7835183 5.5640990 0.3230213 0.5374126 3.2529268e-02 0.8083403 1.4501059 0.3511658 0 0 0
PPE_ENS_198 1.0045497 0.5361796 1.5680738 0.7187069 1.0676292 3.3883899 0.6431262 0.3305618 0.8779451 0.8834825 0.7810720 1.0137608 3.8167477e-08 6.2048234e-08 0.6050321 4.3539285e-03 1.5622267e-02 0.9715101 0.8337745 0.9270043 2.1085634 5.0758088 1.3741454 0.6098866 0.2368199 0.7904089 1.8617116 3.6296701 0 0 0
PPE_ENS_199 2.8915661 0.8355476 1.2478837 0.9053530 1.5062685 3.6637341 0.4806331 0.8102525 0.8470952 0.8968790 1.7446682 0.9277236 1.7267977e-08 2.0131289e-07 0.4341917 3.6219926e-03 2.1057313e-02 0.7879121 1.2681576 0.7890115 1.4042140 1.9532648 0.8523317 0.6143783 0.1995142 0.9407876 1.5461251 6.7873725e-02 0 0 0
PPE_ENS_200 2.0135452 1.0168961 0.9607213 1.3185193 1.0820653 1.4147681 0.4291948 0.2715403 0.8936873 1.3236891 0.2700204 1.0043758 2.7232447e-08 1.7598888e-07 0.4700698 1.4858307e-03 4.9523090e-03 0.5529092 1.9881304 0.8250433 0.5621198 6.0697972 1.7734383 0.7117836 0.1443344 0.8657112 0.7547814 4.1812875 0 0 0
PPE_ENS_201 1.7896928 1.0684076 1.1035076 1.6459535 1.2454563 3.7563163 0.9297900 2.4357173 1.0647312 1.1786399 2.1715010 1.0354856 3.3718501e-08 5.1162598e-08 0.6590222 7.6923757e-03 2.7457879e-02 1.9154756 1.5269505 0.9335015 0.8156203 0.9029286 4.2086799 0.3237219 4.0462972e-02 0.9938799 0.6888253 0.4871751 0 0 0
PPE_ENS_202 0.4201794 1.9346983 1.1592552 1.4719909 1.9071865 2.9660725 3.5528635 2.3228087 0.8824809 2.1440188 1.2244193 1.0214863 2.2946296e-08 1.1590293e-07 0.4983941 2.9938891e-03 1.5405615e-02 1.1459745 0.5488748 0.9894008 2.2462991 3.3019533 2.8512434 0.7969547 0.1512919 1.0310174 0.7892964 7.2896450 0 0 0
PPE_ENS_203 2.2940767 1.5428352 1.0514962 1.0335019 1.2060654 1.0759301 3.4052926 3.9567982 1.0340841 0.9893044 1.5872840 0.9753124 4.2634996e-08 6.6642473e-08 0.8416756 8.0054441e-04 4.6537833e-03 1.1054650 0.5841173 1.2437571 1.4440358 2.5829033 1.2666431 0.7497414 0.2859659 1.2108732 1.2633369 1.8175353 0 0 0
PPE_ENS_204 1.6859370 1.7974971 1.0979672 1.3299830 0.8178704 3.4796015 1.5174319 1.5492523 1.0203176 2.1015300 0.8846843 1.0634269 3.8461606e-08 1.3139703e-07 0.6513422 6.6422613e-03 2.1212590e-02 1.6554923 0.9766175 1.0358702 0.4232954 3.0993429 1.7268661 0.4257854 0.1408511 1.1269938 1.5946085 5.2396788 0 0 0
PPE_ENS_205 0.2472619 2.6959417 1.6623931 1.6378230 0.6844149 1.5151385 2.2477398 0.6692882 0.9139310 2.4156121 2.1461293 1.0440229 4.1727516e-08 5.7775542e-08 0.8367230 6.7567076e-03 3.6147482e-02 1.9509965 0.8273299 1.2164086 1.7930262 6.8173570 1.1368749 0.5826345 0.2175772 0.7517571 1.1293032 4.4230920 0 0 0
